CODE,CODE_DESCRIPTION,VOCABULARY,CODELIST_ID,CODELIST_NAME,CODELIST_VERSION,DEFINITION_ID,DEFINITION_NAME,DEFINITION_VERSION,DEFINITION_SOURCE,VERSION_DATETIME,UPLOADED_DATETIME
419701000000103,[X]Other cerebral infarction (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
1032771000000103,"Intraventricular (nontraumatic) haemorrhage, grade 4, of fetus and newborn ",SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
410064000,Non-traumatic subdural hematoma (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
586551000000108,Thrombosis of central nervous system venous sinus NOS (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
856601000000100,Admission to stroke unit,SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
832161000000105,Stroke self-management plan review,SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
209980009,"Extradural hemorrhage following injury with open intracranial wound, with 1-24 hours loss of consciousness (disorder)",SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
401961000000103,[X]Cerebral arteritis in other diseases classified elsewhere (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
756921000000102,Cerebral vein thrombosis,SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
632261000000107,Brainstem infarction NOS (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
209976004,Open traumatic extradural hemorrhage (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
467911000000109,[X]Other transient cerebral ischaemic attacks and related syndromes (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
528471000000107,"Subdural hemorrhage following injury without mention of open intracranial wound, with no loss of consciousness (disorder)",SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
670261000000108,Cerebral hemorrhage following injury NOS (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
509351000000105,Pure motor lacunar syndrome (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
209933001,"Subarachnoid hemorrhage following injury without mention of open intracranial wound, with 1-24 hours loss of consciousness (disorder)",SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
639511000000102,Acute cerebrovascular insufficiency NOS (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
632621000000101,"Subarachnoid hemorrhage following injury with open intracranial wound, with concussion, unspecified (disorder)",SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
206418004,Intracerebral (nontraumatic) hemorrhage of fetus and newborn (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
581761000000107,Puerperal cerebrovascular disorder unspecified (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
700251000000105,Intracranial hemorrhage NOS (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
313242003,Transient ischemic attacks (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
209941001,"Subarachnoid hemorrhage following injury with open intracranial wound, with less than 1 hour loss of consciousness (disorder)",SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
831191000000105,Stroke 6 month review,SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
632651000000106,"Subdural hemorrhage following injury without mention of open intracranial wound, with concussion, unspecified (disorder)",SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
209942008,"Subarachnoid hemorrhage following injury with open intracranial wound, with 1-24 hours loss of consciousness (disorder)",SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
670271000000101,Other cerebral hemorrhage following injury (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
1079381000000109,Medication review by community nurse,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
1089291000000107,Review of international normalised ratio time in therapeutic range,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
1103191000000105,High risk drug monitoring two monthly review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
1106111000000108,"Stopping Over-Medication of People with Learning Disability, Autism or Both medication review",SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
1127441000000107,Medication review done by clinical pharmacist,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
1239511000000100,Structured medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
1811000124107,Pain medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
182836005,Review of medication,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
1831000124101,Pregnancy and lactation medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
1841000124106,Palliative care medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
279681000000105,Dispensing review of use of medicines,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
287031000000100,Review of opioid medication,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
314530002,Medication review done,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
381231000000106,High risk drug monitoring review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
381261000000101,High risk drug monitoring monthly review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
381291000000107,High risk drug monitoring three monthly review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
381321000000102,High risk drug monitoring six monthly review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
381351000000107,High risk drug monitoring annual review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
391156007,Medication review without patient,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
394720003,Asthma medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
394724007,Coronary heart disease medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
394725008,Diabetes medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
395005007,Medicine labeling amended,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
401062003,Epilepsy medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
413143000,Mental health medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
413974004,Depression medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
415693003,Synchronization of repeat medication,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
428911000124108,Comprehensive medication therapy review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
473219007,Cardiovascular disorder medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
473220001,Hematologic disorder medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
473221002,Pulmonary disorder medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
473223004,Chronic obstructive lung disorder medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
473224005,Gout medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
473225006,Hypertension medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
473226007,Heart failure medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
473227003,Metabolic disorder medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
473228008,Neurological disorder medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
473230005,Gastrointestinal disorder medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
473231009,Renal disorder medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
473232002,Infectious disease medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
473233007,Human immunodeficiency virus medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
473234001,Dyslipidemia medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
473235000,Endocrine disorder medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
526421000000109,Medicines reconciliation completed,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
526431000000106,Medicines adherence checked,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
6021000124103,Targeted medication therapy review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
712761000000103,Concordance and compliance level 2 medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
718017007,Bisphosphonate medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
719326006,Medication review done by pharmacy technician,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
719327002,Medication review done by community pharmacist,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
719328007,Medication review done by doctor,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
719329004,Medication review done by pharmacist,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
719478008,Medication review done by nurse,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
753951000000101,Annual review of lithium therapy,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
769063007,Antipsychotic medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
772741000000105,Dispensing review of use of medicines invitation,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
792951000000100,Dispensing review of use of warfarin,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
803361000000109,Medication review by practice nurse,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
810241000000107,Cardiac medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
858091000000102,Respiratory disease medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
870661000000100,Polypharmacy medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
88551000000109,Medication review with patient,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
922731000000106,Anticoagulant medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
93311000000106,Medication review of medical notes,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
938551000000108,Dementia medication review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
961831000000100,Medication review done by medicines management pharmacist,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
961861000000105,Medication review done by medicines management technician,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
965871000000101,Osteoporosis medication compliance review,SNOMED,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,opensafely/medication-reviews-all-types,Medication reviews -  all types,69f99fda,OPEN_CODELISTS,2022-11-22 18:38:00,2025-06-09 21:57:19.826341
100011000000109,Dizziness on standing up,SNOMED,opensafely/symptoms-dizzy,Symptoms: dizzy,5c7be00c,opensafely/symptoms-dizzy,Symptoms: dizzy,5c7be00c,OPEN_CODELISTS,2022-11-16 16:32:00,2025-06-09 21:57:20.115713
1010649005,Acute vestibular syndrome due to anxiety and fear,SNOMED,opensafely/symptoms-dizzy,Symptoms: dizzy,5c7be00c,opensafely/symptoms-dizzy,Symptoms: dizzy,5c7be00c,OPEN_CODELISTS,2022-11-16 16:32:00,2025-06-09 21:57:20.115713
1010672007,Benign positional paroxysmal vertigo lateral canal,SNOMED,opensafely/symptoms-dizzy,Symptoms: dizzy,5c7be00c,opensafely/symptoms-dizzy,Symptoms: dizzy,5c7be00c,OPEN_CODELISTS,2022-11-16 16:32:00,2025-06-09 21:57:20.115713
1010673002,Benign positional paroxysmal vertigo posterior canal,SNOMED,opensafely/symptoms-dizzy,Symptoms: dizzy,5c7be00c,opensafely/symptoms-dizzy,Symptoms: dizzy,5c7be00c,OPEN_CODELISTS,2022-11-16 16:32:00,2025-06-09 21:57:20.115713
103017008,Postural dizziness,SNOMED,opensafely/symptoms-dizzy,Symptoms: dizzy,5c7be00c,opensafely/symptoms-dizzy,Symptoms: dizzy,5c7be00c,OPEN_CODELISTS,2022-11-16 16:32:00,2025-06-09 21:57:20.115713
103018003,Exertional dizziness,SNOMED,opensafely/symptoms-dizzy,Symptoms: dizzy,5c7be00c,opensafely/symptoms-dizzy,Symptoms: dizzy,5c7be00c,OPEN_CODELISTS,2022-11-16 16:32:00,2025-06-09 21:57:20.115713
103282003,Essential vertigo,SNOMED,opensafely/symptoms-dizzy,Symptoms: dizzy,5c7be00c,opensafely/symptoms-dizzy,Symptoms: dizzy,5c7be00c,OPEN_CODELISTS,2022-11-16 16:32:00,2025-06-09 21:57:20.115713
103283008,Vertigo associated with seizures,SNOMED,opensafely/symptoms-dizzy,Symptoms: dizzy,5c7be00c,opensafely/symptoms-dizzy,Symptoms: dizzy,5c7be00c,OPEN_CODELISTS,2022-11-16 16:32:00,2025-06-09 21:57:20.115713
103284002,Positional vertigo,SNOMED,opensafely/symptoms-dizzy,Symptoms: dizzy,5c7be00c,opensafely/symptoms-dizzy,Symptoms: dizzy,5c7be00c,OPEN_CODELISTS,2022-11-16 16:32:00,2025-06-09 21:57:20.115713
