ConditionID,ConditionName,ProductID,PrimaryTerm
5066,AntiEpilepticMedicationExceptBenzodiazepines,14624211000001105,Tegretol 100mg/5ml liquid (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14624511000001108,Tegretol Prolonged Release 200mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14624811000001106,Tegretol Prolonged Release 400mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14669511000001102,Sabril 500mg oral powder sachets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14672111000001108,Topamax 100mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14672711000001109,Topamax 200mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14673011000001103,Topamax 25mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14673211000001108,Topamax 50mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14673811000001109,Topiramate 100mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14685111000001107,Trileptal 150mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14685311000001109,Trileptal 300mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14685511000001103,Trileptal 600mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14731311000001106,Keppra 750mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14737611000001105,Lamictal 100mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14737811000001109,Zonegran 100mg capsules (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14737911000001104,Lamictal 200mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14738311000001104,Zonegran 25mg capsules (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14738611000001109,Zonegran 50mg capsules (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14738811000001108,Lamictal 25mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14739211000001102,Lamictal 50mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14740111000001104,Lamictal 100mg dispersible tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14740711000001103,Lamictal 25mg dispersible tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14741111000001105,Lamictal 5mg dispersible tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14742011000001101,Lamictal 2mg dispersible tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14756411000001109,Zonegran 50mg capsules (Waymade Healthcare Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14757211000001107,Lamotrigine 5mg dispersible tablets sugar free (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14758411000001105,Lamotrigine 100mg dispersible tablets sugar free (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14770211000001106,Phenytoin sodium 100mg tablets (Wockhardt UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14943011000001100,Ethosuximide 250mg capsules (Essential Generics Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14982011000001102,Topiramate 35mg/5ml oral solution (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14982411000001106,Topiramate 35mg/5ml oral suspension (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,14984711000001105,Topiramate 35mg/5ml oral solution
5066,AntiEpilepticMedicationExceptBenzodiazepines,14984811000001102,Topiramate 35mg/5ml oral suspension
5066,AntiEpilepticMedicationExceptBenzodiazepines,15047811000001103,Mysoline 250mg tablets (Waymade Healthcare Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15056411000001104,Lamotrigine 100mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15071611000001105,Carbamazepine 400mg modified-release tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15075911000001102,Carbamazepine 400mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15076111000001106,Carbamazepine 100mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15076411000001101,Carbamazepine 200mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15076811000001104,Carbamazepine 200mg modified-release tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15089511000001104,Gabapentin 100mg capsules (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15089711000001109,Gabapentin 300mg capsules (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15089911000001106,Gabapentin 400mg capsules (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15090111000001102,Gabapentin 600mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15090311000001100,Gabapentin 800mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15104211000001109,Lamotrigine 100mg dispersible tablets sugar free (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15104411000001108,Lamotrigine 200mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15104811000001105,Lamotrigine 25mg dispersible tablets sugar free (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15105211000001105,Lamotrigine 25mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15105511000001108,Lamotrigine 50mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15105911000001101,Lamotrigine 5mg dispersible tablets sugar free (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15113711000001102,Oxcarbazepine 150mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15113911000001100,Oxcarbazepine 300mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15114111000001101,Oxcarbazepine 600mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15118611000001104,Pregabalin 150mg/5ml oral solution (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15118911000001105,Pregabalin 150mg/5ml oral suspension (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15125311000001109,Pregabalin 150mg/5ml oral solution
5066,AntiEpilepticMedicationExceptBenzodiazepines,15125411000001102,Pregabalin 150mg/5ml oral suspension
5066,AntiEpilepticMedicationExceptBenzodiazepines,15129611000001101,Gabapentin 800mg tablets (PLIVA Pharma Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15129811000001102,Gabapentin 600mg tablets (PLIVA Pharma Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15165011000001104,Gabapentin 600mg tablets (Actavis UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15165211000001109,Gabapentin 800mg tablets (Actavis UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15166311000001106,Oxcarbazepine 150mg tablets (Actavis UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15166511000001100,Oxcarbazepine 600mg tablets (Actavis UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15166711000001105,Oxcarbazepine 300mg tablets (Actavis UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15171811000001102,Phenytoin sodium 100mg tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15175811000001104,Sodium valproate 300mg modified-release tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15176211000001106,Sodium valproate 500mg modified-release tablets (Sigma Pharmaceuticals Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15238911000001103,Pregabalin 200mg/5ml oral solution (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15239211000001102,Pregabalin 200mg/5ml oral suspension (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15243311000001108,Pregabalin 200mg/5ml oral solution
5066,AntiEpilepticMedicationExceptBenzodiazepines,15243411000001101,Pregabalin 200mg/5ml oral suspension
5066,AntiEpilepticMedicationExceptBenzodiazepines,15356811000001101,Gabapentin 600mg tablets (Zentiva Pharma UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15357011000001105,Gabapentin 800mg tablets (Zentiva Pharma UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15379811000001109,Topiramate 150mg/5ml oral solution (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15380111000001102,Topiramate 150mg/5ml oral suspension (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15381511000001104,Topiramate 150mg/5ml oral solution
5066,AntiEpilepticMedicationExceptBenzodiazepines,15381611000001100,Topiramate 150mg/5ml oral suspension
5066,AntiEpilepticMedicationExceptBenzodiazepines,15409111000001103,Lamotrigine 60mg/5ml oral solution (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15409411000001108,Lamotrigine 60mg/5ml oral suspension (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15410911000001109,Lamotrigine 60mg/5ml oral solution
5066,AntiEpilepticMedicationExceptBenzodiazepines,15411011000001101,Lamotrigine 60mg/5ml oral suspension
5066,AntiEpilepticMedicationExceptBenzodiazepines,15439411000001102,Epilim Chronosphere MR 1000mg granules sachets (Sanofi)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15447911000001104,Primidone 100mg/5ml oral suspension (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15451911000001105,Primidone 100mg/5ml oral suspension
5066,AntiEpilepticMedicationExceptBenzodiazepines,15527611000001102,Pregabalin 75mg oral powder sachets (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15534611000001106,Pregabalin 75mg oral powder sachets
5066,AntiEpilepticMedicationExceptBenzodiazepines,15534811000001105,Valproic acid 250mg/5ml oral solution (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15535811000001106,Valproic acid 250mg/5ml oral solution
5066,AntiEpilepticMedicationExceptBenzodiazepines,15536111000001105,Valproic acid 250mg/5ml oral suspension (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15536811000001103,Valproic acid 250mg/5ml oral suspension
5066,AntiEpilepticMedicationExceptBenzodiazepines,15621611000001101,Phenytoin 300mg/5ml oral solution (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15621911000001107,Phenytoin 300mg/5ml oral suspension (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15632911000001103,Phenytoin 300mg/5ml oral solution
5066,AntiEpilepticMedicationExceptBenzodiazepines,15633011000001106,Phenytoin 300mg/5ml oral suspension
5066,AntiEpilepticMedicationExceptBenzodiazepines,15849411000001105,Oxcarbazepine 150mg tablets (Teva UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15849611000001108,Oxcarbazepine 300mg tablets (Teva UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15849811000001107,Oxcarbazepine 600mg tablets (Teva UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15896311000001103,Pregabalin 25mg/5ml oral solution (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15896811000001107,Pregabalin 25mg/5ml oral suspension (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,15915211000001106,Pregabalin 25mg/5ml oral solution
5066,AntiEpilepticMedicationExceptBenzodiazepines,15915311000001103,Pregabalin 25mg/5ml oral suspension
5066,AntiEpilepticMedicationExceptBenzodiazepines,16020011000001109,Primidone 30mg/5ml oral suspension (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16037111000001109,Primidone 30mg/5ml oral suspension
5066,AntiEpilepticMedicationExceptBenzodiazepines,16041811000001108,Topiramate 16mg/5ml oral solution (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16042411000001101,Topiramate 16mg/5ml oral suspension (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16045911000001101,Lamotrigine 1.7mg/5ml oral solution (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16046611000001102,Lamotrigine 1.7mg/5ml oral suspension (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16058511000001102,Lamotrigine 25mg tablets (Bristol Laboratories Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16059011000001100,Lamotrigine 50mg tablets (Bristol Laboratories Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16059211000001105,Lamotrigine 100mg tablets (Bristol Laboratories Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16059711000001103,Lamotrigine 200mg tablets (Bristol Laboratories Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16074711000001101,Lamotrigine 1.7mg/5ml oral solution
5066,AntiEpilepticMedicationExceptBenzodiazepines,16074811000001109,Lamotrigine 1.7mg/5ml oral suspension
5066,AntiEpilepticMedicationExceptBenzodiazepines,16075911000001100,Topiramate 16mg/5ml oral solution
5066,AntiEpilepticMedicationExceptBenzodiazepines,16076011000001108,Topiramate 16mg/5ml oral suspension
5066,AntiEpilepticMedicationExceptBenzodiazepines,16082211000001108,Topiramate 67.5mg/5ml oral solution (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16082511000001106,Topiramate 67.5mg/5ml oral suspension (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16085211000001103,Topiramate 25mg tablets (Actavis UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16085711000001105,Topiramate 50mg tablets (Actavis UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16085911000001107,Topiramate 100mg tablets (Actavis UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16086111000001103,Topiramate 200mg tablets (Actavis UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16087911000001102,Topiramate 15mg/5ml oral solution (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16088411000001109,Topiramate 15mg/5ml oral suspension (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16091111000001106,Topiramate 15mg/5ml oral solution
5066,AntiEpilepticMedicationExceptBenzodiazepines,16091211000001100,Topiramate 15mg/5ml oral suspension
5066,AntiEpilepticMedicationExceptBenzodiazepines,16091311000001108,Topiramate 67.5mg/5ml oral solution
5066,AntiEpilepticMedicationExceptBenzodiazepines,16091411000001101,Topiramate 67.5mg/5ml oral suspension
5066,AntiEpilepticMedicationExceptBenzodiazepines,16097311000001102,Valproic acid 500mg/5ml oral solution (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16097611000001107,Valproic acid 500mg/5ml oral suspension (Special Order)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16102311000001106,Valproic acid 500mg/5ml oral solution
5066,AntiEpilepticMedicationExceptBenzodiazepines,16102411000001104,Valproic acid 500mg/5ml oral suspension
5066,AntiEpilepticMedicationExceptBenzodiazepines,16166811000001100,Topiramate 25mg tablets (Alliance Healthcare (Distribution) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16167211000001104,Topiramate 50mg tablets (Alliance Healthcare (Distribution) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16167511000001101,Topiramate 100mg tablets (Alliance Healthcare (Distribution) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16167711000001106,Topiramate 200mg tablets (Alliance Healthcare (Distribution) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16168111000001106,Topiramate 15mg capsules (Alliance Healthcare (Distribution) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16168411000001101,Topiramate 25mg capsules (Alliance Healthcare (Distribution) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16168611000001103,Topiramate 50mg capsules (Alliance Healthcare (Distribution) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16171811000001100,Epanutin 100mg capsules (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16172011000001103,Epilim Chrono 200 tablets (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16172211000001108,Epilim Chrono 300 tablets (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16172411000001107,Epilim Chrono 500 tablets (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16172611000001105,Epilim 200mg/5ml syrup (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16176811000001105,Topiramate 15mg capsules (Teva UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16177011000001101,Topiramate 25mg capsules (Teva UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16177211000001106,Topiramate 50mg capsules (Teva UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16177411000001105,Topiramate 25mg tablets (Teva UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16177611000001108,Topiramate 50mg tablets (Teva UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16177911000001102,Topiramate 100mg tablets (Teva UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16178111000001104,Topiramate 200mg tablets (Teva UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16178611000001107,Zebinix 800mg tablets (BIAL Pharma UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16185611000001106,Topiramate 15mg capsules (A A H Pharmaceuticals Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16185811000001105,Topiramate 25mg capsules (A A H Pharmaceuticals Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16186011000001108,Topiramate 50mg capsules (A A H Pharmaceuticals Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16186211000001103,Topiramate 25mg tablets (A A H Pharmaceuticals Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16186411000001104,Topiramate 50mg tablets (A A H Pharmaceuticals Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16186611000001101,Topiramate 100mg tablets (A A H Pharmaceuticals Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16186811000001102,Topiramate 200mg tablets (A A H Pharmaceuticals Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16188011000001107,Topiramate 25mg tablets (Zentiva Pharma UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16188811000001101,Topiramate 50mg tablets (Zentiva Pharma UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16189411000001106,Topiramate 100mg tablets (Zentiva Pharma UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16190711000001108,Topiramate 200mg tablets (Zentiva Pharma UK Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16193811000001107,Keppra 100mg/ml oral solution (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16194611000001106,Lamictal 25mg tablets (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16194811000001105,Lamictal 50mg tablets (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16195011000001100,Lamictal 100mg tablets (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16195311000001102,Lamictal 200mg tablets (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16195611000001107,Lamictal 25mg dispersible tablets (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16195911000001101,Lamictal 100mg dispersible tablets (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16197411000001103,Eslicarbazepine 800mg tablets
5066,AntiEpilepticMedicationExceptBenzodiazepines,16204211000001109,Lyrica 25mg capsules (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16204811000001105,Lyrica 50mg capsules (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16205111000001104,Lyrica 75mg capsules (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16205311000001102,Lyrica 100mg capsules (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16205511000001108,Lyrica 150mg capsules (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16208711000001105,Mysoline 250mg tablets (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16215111000001102,Topiramate 25mg tablets (Ranbaxy (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16215311000001100,Topiramate 50mg tablets (Ranbaxy (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16215511000001106,Topiramate 100mg tablets (Ranbaxy (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16215711000001101,Topiramate 200mg tablets (Ranbaxy (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16263711000001103,Tegretol Prolonged Release 200mg tablets (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16264811000001109,Tegretol Prolonged Release 400mg tablets (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16266611000001101,Tegretol 200mg tablets (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16267311000001109,Tegretol 400mg tablets (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16267611000001104,Tegretol 100mg/5ml liquid (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16276711000001104,Topamax 100mg tablets (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16277111000001102,Topamax 15mg sprinkle capsules (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16277511000001106,Topamax 25mg sprinkle capsules (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16279811000001101,Trileptal 300mg tablets (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16280011000001107,Trileptal 600mg tablets (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16451811000001103,Zonegran 25mg capsules (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16452011000001101,Zonegran 50mg capsules (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16452311000001103,Zonegran 100mg capsules (Lexon (UK) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16515211000001103,Lyrica 25mg capsules (Mawdsley-Brooks & Company Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16516411000001108,Lyrica 50mg capsules (Mawdsley-Brooks & Company Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16516711000001102,Lyrica 75mg capsules (Mawdsley-Brooks & Company Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16517611000001108,Lyrica 100mg capsules (Mawdsley-Brooks & Company Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16533611000001106,Keppra 100mg/ml oral solution (Mawdsley-Brooks & Company Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16533811000001105,Keppra 500mg tablets (Mawdsley-Brooks & Company Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16534011000001102,Lamictal 5mg dispersible tablets (Mawdsley-Brooks & Company Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16534211000001107,Lamictal 25mg dispersible tablets (Mawdsley-Brooks & Company Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16534511000001105,Lamictal 25mg tablets (Mawdsley-Brooks & Company Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16534711000001100,Lamictal 50mg tablets (Mawdsley-Brooks & Company Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16534911000001103,Lamictal 100mg tablets (Mawdsley-Brooks & Company Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16535111000001102,Lamictal 200mg tablets (Mawdsley-Brooks & Company Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16537111000001106,Lyrica 150mg capsules (Mawdsley-Brooks & Company Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16537611000001103,Lyrica 200mg capsules (Mawdsley-Brooks & Company Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16538011000001106,Lyrica 300mg capsules (Mawdsley-Brooks & Company Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16551911000001102,Lamictal 5mg dispersible tablets (Stephar (U.K.) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16557811000001100,Mysoline 250mg tablets (Mawdsley-Brooks & Company Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16569011000001109,Primidone 250mg tablets (Waymade Healthcare Plc)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16571211000001108,Epanutin 100mg capsules (Mawdsley-Brooks & Company Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16571411000001107,Epilim 200mg/5ml syrup (Mawdsley-Brooks & Company Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16571611000001105,Epilim Chrono 200 tablets (Mawdsley-Brooks & Company Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16571811000001109,Epilim Chrono 500 tablets (Mawdsley-Brooks & Company Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16582711000001103,Lyrica 25mg capsules (Stephar (U.K.) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16583111000001105,Lyrica 50mg capsules (Stephar (U.K.) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16583311000001107,Lyrica 75mg capsules (Stephar (U.K.) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16583611000001102,Lyrica 100mg capsules (Stephar (U.K.) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16583811000001103,Lyrica 150mg capsules (Stephar (U.K.) Ltd)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16624011000001109,Topiramate 100mg tablets (Mylan)
5066,AntiEpilepticMedicationExceptBenzodiazepines,16625811000001102,Topiramate 200mg tablets (Mylan)
